0,2579.316683235522,90.0,0.07986323118590943
1,2733.179079062694,90.0,0.07794434136601136
2,2882.7241113410487,90.0,0.07987162743363507
3,3025.121040386125,89.99999999999999,0.07977386614830695
4,3168.6885075422842,90.0,0.07998814076835759
5,3322.6803700312307,89.99999999999999,0.0779262008332422
6,3450.812578981261,90.0,0.07996937692748851
7,3601.578781613764,90.0,0.07898906964264252
8,3693.3490435558742,90.0,0.43768220749798586
9,4068.5388876531865,90.0,0.45184727458702734
10,4151.021130786064,90.00000000000003,0.449118135066349
11,4241.001624965063,90.00000000000003,0.4551025274878836
12,4348.923816699192,90.00000000000009,0.4525387989652174
13,4380.67084340512,90.00000000000003,0.0452863181435994
14,4397.702434142966,90.00000000000009,0.4272564147132365
15,4380.423840446331,90.00000000000003,0.4206914359780116
16,4397.749816203117,90.00000000000009,0.09324714051822025
17,4405.125268887498,90.00000000000001,0.11319009131155933
18,4393.093092198806,90.0,0.08504303731416463
19,4405.525730618404,90.00000000000006,0.044089190035674575
20,4399.499198043761,90.00000000000004,0.025067166382852113
21,4404.068447494279,90.00000000000006,0.034834153520678646
22,4412.236297320282,90.00000000000003,0.022093756425791033
23,4402.402784980504,90.00000000000003,0.020601452492779337
24,4406.722265938004,90.00000000000003,0.02758723609753666
